"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.88534430386498e-08,0.404919557569205,0.625,0.471,0.00038134859234277,"3","NT5C3B"
1.90907930501737e-08,0.542392936969915,0.335,0.209,0.000386149471025863,"3","MAPK8IP2"
1.93432613233915e-08,0.354072168408478,0.672,0.524,0.00039125614678824,"3","YME1L1"
1.93491157522534e-08,0.310776745930212,0.91,0.904,0.00039137456432083,"3","TPM4"
1.93684021321e-08,0.661701944004866,0.271,0.16,0.000391764669925988,"3","ZMYM4"
1.96338961689265e-08,0.362350830192349,0.836,0.82,0.000397134817808875,"3","DUSP1"
1.97631599497232e-08,0.549499473053365,0.349,0.223,0.000399749436303051,"3","ZFX"
2.00904326557987e-08,0.556584066387736,0.34,0.214,0.00040636918132884,"3","TIMM22"
2.02588924382202e-08,0.574138912120027,0.366,0.239,0.00040977661734788,"3","AP3B1"
2.06213378887231e-08,0.574267157379092,0.406,0.277,0.000417107801475203,"3","MALSU1"
2.06415629864643e-08,0.416098737392821,0.542,0.396,0.000417516894527214,"3","IVD"
2.10516792630057e-08,0.542673883803971,0.456,0.324,0.000425812316452816,"3","MACF1"
2.10650378560847e-08,0.662052666029418,0.285,0.172,0.000426082520715026,"3","FAM104B"
2.11633194400154e-08,0.599169149307312,0.314,0.194,0.000428070462313191,"3","PPP1R13B"
2.1291380060335e-08,0.430614879598414,0.613,0.461,0.000430660744480396,"3","RANBP9"
2.21299945758124e-08,0.587637652749068,0.292,0.176,0.000447623400284958,"3","RANBP10"
2.21679154490369e-08,0.552928118448986,0.366,0.237,0.00044839042578767,"3","ACBD6"
2.26035577878371e-08,0.651648279340943,0.321,0.203,0.000457202163374581,"3","CDK7"
2.27888637458198e-08,0.685143147788488,0.758,0.716,0.000460950346986697,"3","CEBPD"
2.28838229617112e-08,0.280970173876747,0.884,0.806,0.000462871087046533,"3","CNPY2"
2.33539942912369e-08,0.524296961632715,0.456,0.32,0.00047238124252885,"3","ASPH"
2.34707172274253e-08,0.645867890132923,0.328,0.209,0.000474742197359131,"3","CREBZF"
2.35258702437986e-08,0.704541241614357,0.28,0.17,0.000475857777421313,"3","DCAKD"
2.35536839095777e-08,0.673255258523421,0.33,0.212,0.000476420364439027,"3","MPI"
2.36105617657264e-08,0.639953967826941,0.306,0.189,0.000477570832835347,"3","EIF2B2"
2.37318962185532e-08,0.485133906061283,0.447,0.304,0.000480025064812676,"3","VAPB"
2.38338421681128e-08,0.488732548587906,0.418,0.279,0.000482087125534417,"3","GSTZ1"
2.4464105390106e-08,0.454631817663938,0.515,0.373,0.000494835459725675,"3","AFF4"
2.45378192357279e-08,0.514998725361589,0.394,0.261,0.000496326469681069,"3","TUBGCP6"
2.47136169926943e-08,0.589443332625913,0.333,0.211,0.000499882330911227,"3","MAP3K1"
2.49821897027365e-08,0.312459785898245,0.819,0.739,0.000505314751117252,"3","PSMA1"
2.5047258220185e-08,0.616789522129291,0.295,0.179,0.000506630892019682,"3","KIAA0232"
2.54255684431458e-08,0.51132280393343,0.382,0.25,0.000514282972899511,"3","CPSF2"
2.54544071922252e-08,0.659999648773866,0.271,0.161,0.000514866294277138,"3","PAK1IP1"
2.55849349033196e-08,0.261262555798922,0.853,0.746,0.000517506478289445,"3","SNRPD1"
2.62867862150942e-08,0.739328974179337,0.259,0.153,0.00053170282477271,"3","KIF16B"
2.64259159307383e-08,0.564329649910085,0.397,0.268,0.000534517001531043,"3","PITRM1"
2.65501388918539e-08,0.645105433474171,0.371,0.247,0.00053702965936553,"3","TARBP1"
2.68630890668389e-08,0.29623456243743,0.85,0.77,0.000543359702554951,"3","PSENEN"
2.69212222605462e-08,0.616643640634563,0.28,0.168,0.000544535562664067,"3","MGAT5"
2.70591073415083e-08,0.558082371236805,0.378,0.248,0.000547324564196689,"3","DTX3"
2.72222331056792e-08,0.586949884646932,0.297,0.181,0.000550624109028572,"3","ABHD5"
2.72570635142132e-08,0.66494184912834,0.287,0.175,0.000551328623701991,"3","STK38"
2.73806826539001e-08,0.528097761385325,0.437,0.305,0.000553829068040437,"3","ORAI3"
2.77115944362014e-08,0.627738301504083,0.292,0.178,0.000560522420661047,"3","VPS26C"
2.81069102296698e-08,0.514576614712985,0.404,0.27,0.00056851847321553,"3","CRBN"
2.82602225870773e-08,0.63516931879933,0.349,0.229,0.000571619522268813,"3","UGGT1"
2.88384687284018e-08,0.540527129690211,0.385,0.257,0.000583315706969384,"3","TRIO"
2.94042118152685e-08,0.463107599731284,0.487,0.344,0.000594758992387435,"3","LENG8"
2.99262287192608e-08,0.467103987441579,0.451,0.312,0.000605317828304488,"3","MTA3"
3.00249370451213e-08,0.576418651926862,0.321,0.201,0.000607314401611668,"3","FBXO11"
3.02954375088869e-08,0.571921086870209,0.368,0.241,0.000612785814492256,"3","RNF170"
3.06442866314611e-08,0.579492146614234,0.366,0.238,0.000619841985694563,"3","RAB24"
3.09628076095941e-08,0.529284676335767,0.354,0.227,0.000626284709519259,"3","WASL"
3.15497216783972e-08,0.573519862532804,0.413,0.286,0.00063815622038894,"3","QTRT1"
3.23230545611003e-08,0.354974948143675,0.577,0.412,0.000653798424607376,"3","SUCLG2"
3.26980740200577e-08,0.65974574703954,0.28,0.17,0.000661383943203708,"3","COG3"
3.27986398126271e-08,0.307422321971378,0.81,0.748,0.000663418087490008,"3","IER3IP1"
3.31322976201789e-08,0.428834473230378,0.601,0.447,0.00067016698396336,"3","BLVRA"
3.36930508212814e-08,0.471226332698187,0.43,0.293,0.000681509338962058,"3","ARID4B"
3.38718017676835e-08,0.343418131024433,0.632,0.472,0.000685124934354934,"3","WDR45"
3.4783598387878e-08,0.50798346853185,0.375,0.245,0.000703567844591609,"3","SURF6"
3.49918156368723e-08,0.615282790879137,0.295,0.18,0.000707779454887015,"3","TFDP2"
3.5005872506616e-08,0.566701489856552,0.359,0.234,0.000708063783191321,"3","SLC25A36"
3.52346536539044e-08,0.524723713322371,0.38,0.252,0.000712691339457524,"3","SVIP"
3.53784196594719e-08,0.562344238139478,0.285,0.172,0.000715599294452139,"3","CEBPZ"
3.54824438502195e-08,0.587910031892628,0.325,0.206,0.000717703391758389,"3","MRRF"
3.56068868057995e-08,0.463246755269457,0.387,0.253,0.000720220499420907,"3","YIPF4"
3.70470919353098e-08,0.529335945727229,0.397,0.265,0.000749351528575512,"3","NEK9"
3.71771831953504e-08,0.455693442884126,0.463,0.322,0.000751982884492353,"3","POP4"
3.71880206583806e-08,0.515179272800585,0.439,0.305,0.000752202093857064,"3","ATP6V0A1"
3.80753320311383e-08,0.417074265283363,0.523,0.378,0.000770149740993834,"3","RUVBL1"
3.8354613303332e-08,0.40202704953244,0.553,0.406,0.000775798763286496,"3","IMP4"
3.98046378687426e-08,0.346321300014574,0.698,0.55,0.000805128410171056,"3","ARL6IP5"
3.98976925445048e-08,0.516382070654367,0.456,0.322,0.000807010627097698,"3","MICA"
4.06781627361899e-08,0.563410460240394,0.397,0.266,0.000822797197664912,"3","PPHLN1"
4.08082832714956e-08,0.442701389069447,0.482,0.34,0.000825429145732542,"3","ZDHHC16"
4.13102266567025e-08,0.657078075140247,0.266,0.158,0.000835581954585121,"3","NHLRC2"
4.19428379318224e-08,0.455478662321952,0.456,0.312,0.000848377782846972,"3","ZFR"
4.24252097693539e-08,0.45085727991355,0.506,0.365,0.00085813471800472,"3","GTF3C6"
4.28521045275885e-08,0.608828761395098,0.309,0.193,0.000866769518279532,"3","BRI3BP"
4.28933515343974e-08,0.649501663511502,0.297,0.184,0.000867603821486256,"3","FN3KRP"
4.32883967244746e-08,0.755288351224594,0.264,0.16,0.000875594400545948,"3","ZCCHC3"
4.3651973794212e-08,0.561068155713863,0.363,0.238,0.000882948473935527,"3","BFAR"
4.45461975004925e-08,0.475735208059033,0.454,0.317,0.000901035936842462,"3","PPP1R10"
4.4679285347606e-08,0.647954307113273,0.325,0.208,0.000903727904726027,"3","RREB1"
4.46793894951629e-08,0.663871410640583,0.276,0.166,0.00090373001131866,"3","SPATA33"
4.48507721650261e-08,0.66741559519926,0.254,0.149,0.000907196568581983,"3","ANKIB1"
4.4867439123158e-08,0.714646366727248,0.261,0.157,0.000907533691144117,"3","PRPF4"
4.64411443065204e-08,0.681494090130241,0.252,0.148,0.000939365025887987,"3","ZBTB25"
4.67047455570455e-08,0.572431468253425,0.318,0.2,0.00094469688838236,"3","FAM3C"
4.69600500025491e-08,0.642938991945916,0.29,0.178,0.000949860931401561,"3","CCDC85C"
4.71312840782415e-08,0.598307581625159,0.271,0.161,0.000953324483050591,"3","SOS1"
4.76060982571136e-08,0.442517195639144,0.506,0.362,0.000962928549446636,"3","GOLGA3"
4.85417731682227e-08,0.383584828952809,0.648,0.491,0.00098185444587364,"3","AP3D1"
4.8824866404769e-08,0.350692164350873,0.632,0.467,0.000987580572769262,"3","ARIH2"
4.92582967455854e-08,1.15553704763957,0.259,0.16,0.000996347568272956,"3","AARD"
4.94285192110584e-08,0.509802533411626,0.394,0.265,0.000999790658082079,"3","CISD1"
4.95109960920765e-08,0.736605841397399,0.254,0.152,0.00100145891795443,"3","FLVCR1"
5.09947233610808e-08,0.576350692702796,0.378,0.252,0.00103147026942458,"3","GPC3"
5.14167278672923e-08,0.700467431557486,0.264,0.158,0.00104000615457172,"3","EXOSC2"
5.15608108720602e-08,0.45119906217492,0.458,0.32,0.00104292052150916,"3","HTATSF1"
5.19253058590462e-08,0.468437103541943,0.423,0.29,0.00105029316161093,"3","PTRHD1"
5.28219256110317e-08,0.415496108490549,0.594,0.451,0.00106842908933434,"3","OCIAD2"
5.29870342037554e-08,0.546184850549027,0.366,0.241,0.00107176874083936,"3","PDK3"
5.30140852021537e-08,0.3122233082352,0.741,0.627,0.00107231590138396,"3","DCTN1"
5.30737294308268e-08,0.549992240760494,0.392,0.266,0.00107352232519733,"3","BSDC1"
5.31852283280841e-08,0.537057510514726,0.411,0.284,0.00107577761339216,"3","HOOK2"
5.44757054376765e-08,0.410026919449215,0.511,0.365,0.00110188009388788,"3","ARHGEF2"
5.48013900556974e-08,0.681463933776504,0.271,0.164,0.00110846771665659,"3","NAV1"
5.49440884568502e-08,0.638507731239747,0.299,0.187,0.00111135407721671,"3","CYP4B1"
5.55766629214775e-08,0.579921264714034,0.344,0.225,0.00112414916091273,"3","RLIM"
5.60062497058162e-08,0.413939924875135,0.606,0.458,0.00113283841279955,"3","RAB10"
5.74959797834153e-08,0.44259120407045,0.539,0.4,0.00116297118307914,"3","ADI1"
5.75272235610827e-08,0.33890818545434,0.727,0.608,0.00116360315097002,"3","SDHA"
5.75567859854108e-08,0.68212377550676,0.283,0.175,0.0011642011101269,"3","SIAH1"
5.77152685740946e-08,0.250299673935636,0.838,0.728,0.00116740673744821,"3","ACTN4"
5.84311144154168e-08,0.544825527231545,0.413,0.289,0.00118188615128063,"3","ECHDC2"
5.85707790285998e-08,0.30956739713525,0.843,0.783,0.00118471114741149,"3","TSC22D3"
5.97582355392658e-08,0.333505333913314,0.741,0.623,0.00120872983025273,"3","POLR2H"
5.98804031027189e-08,0.309529251587415,0.793,0.703,0.0012112009135587,"3","TM9SF2"
6.08749287342595e-08,0.461266252907116,0.406,0.273,0.00123131718350787,"3","RNF4"
6.0985922398269e-08,0.506855495096451,0.413,0.283,0.00123356225234979,"3","FBXL5"
6.10475920236781e-08,0.699393706739473,0.276,0.169,0.00123480964386294,"3","ECD"
6.13694269654405e-08,0.688909099366102,0.257,0.153,0.00124131939922996,"3","SMYD3"
6.18653549515631e-08,0.419151679692666,0.62,0.488,0.00125135053460527,"3","RBM5"
6.3065116493834e-08,0.423480525610573,0.587,0.455,0.00127561811132078,"3","DTX3L"
6.32033456010363e-08,0.481294733400934,0.475,0.34,0.00127841407147216,"3","LIMA1"
6.42381386526713e-08,0.558891138421091,0.325,0.207,0.00129934483052758,"3","ELF1"
6.44157044208163e-08,0.586093057814399,0.302,0.188,0.00130293645331985,"3","FUZ"
6.47108944008754e-08,0.564092489919268,0.335,0.215,0.00130890726104651,"3","ECHDC1"
6.48124046366739e-08,0.375245524046348,0.539,0.388,0.001310960508586,"3","SLTM"
6.48249720661807e-08,0.430268986586081,0.599,0.466,0.00131121470998264,"3","ELOVL5"
6.54285691611602e-08,0.5180102773538,0.435,0.305,0.00132342366842279,"3","SPIN1"
6.5439286829687e-08,0.672203198454274,0.295,0.184,0.00132364045470408,"3","CCDC127"
6.60410922471819e-08,0.361043327553823,0.639,0.485,0.00133581317288375,"3","MRPS14"
6.60463014876431e-08,0.362834625829559,0.679,0.555,0.00133591854019056,"3","NECAB3"
6.61467381447909e-08,0.683609563728662,0.299,0.191,0.00133795007245469,"3","ACTR6"
6.66630060742195e-08,0.487971490769446,0.385,0.255,0.00134839262386324,"3","TMEM41B"
6.66907159340882e-08,0.685238117637605,0.254,0.151,0.0013489531111988,"3","STYXL1"
6.69175614113523e-08,0.464680019550037,0.406,0.271,0.00135354151466742,"3","UBQLN4"
6.69403619901368e-08,0.439115348447626,0.508,0.373,0.0013540027019745,"3","PRCC"
6.72753276638666e-08,0.570604558984881,0.387,0.262,0.00136077805265703,"3","RNF144B"
6.83108810441066e-08,0.633964875868971,0.278,0.169,0.00138172419087914,"3","DUS2"
6.84765392144738e-08,0.250513681038937,0.969,0.981,0.00138507495869116,"3","NEAT1"
6.88441794769459e-08,0.539572843834048,0.371,0.247,0.00139251121828018,"3","CDS2"
6.90342238816294e-08,0.463011153226525,0.475,0.337,0.00139635524645372,"3","FXR2"
6.92562031596169e-08,0.578388385121385,0.423,0.301,0.00140084522130957,"3","GGA3"
6.96755614448335e-08,0.658147192814063,0.28,0.173,0.00140932758134465,"3","DSC2"
6.99057237329841e-08,0.448708220670668,0.451,0.314,0.00141398307394707,"3","CIAPIN1"
7.07968467486123e-08,0.728101191119454,0.264,0.16,0.00143200781918418,"3","C15orf40"
7.16271708373389e-08,0.254119191030957,0.86,0.775,0.00144880278452685,"3","UQCC2"
7.32819853183256e-08,0.475481859205824,0.418,0.287,0.00148227471703377,"3","CHMP2B"
7.44642384009335e-08,0.583581984354592,0.352,0.233,0.00150618815013568,"3","BYSL"
7.48529025391356e-08,0.25602981720932,0.903,0.831,0.0015140496596591,"3","MRPL24"
7.61918450206499e-08,0.482834004575294,0.409,0.277,0.00154113244923269,"3","SYS1"
7.62628837137949e-08,0.319133642888732,0.857,0.83,0.00154256934887893,"3","PIM3"
7.64282803240021e-08,0.430213886488395,0.485,0.347,0.00154591482611359,"3","ARID1A"
7.68409112764043e-08,0.559527041193876,0.342,0.222,0.00155426111238783,"3","MAGOHB"
7.80692538158281e-08,0.402023620035525,0.534,0.386,0.00157910679693275,"3","MIF4GD"
7.9395033372991e-08,0.594897472286825,0.304,0.191,0.00160592334003549,"3","ZHX1"
7.99875677609042e-08,0.34929995553573,0.834,0.777,0.00161790853309981,"3","H1F0"
8.22124623906255e-08,0.618865269247002,0.285,0.175,0.00166291147677518,"3","GART"
8.26534682851019e-08,0.356456287353991,0.62,0.48,0.00167183170300276,"3","SS18"
8.3812285293094e-08,0.610080819288397,0.302,0.191,0.00169527109462341,"3","PPP1R15A"
8.52871951136279e-08,0.487808040359608,0.42,0.287,0.00172510409556335,"3","MAP1LC3A"
8.5499778498865e-08,0.304962101942611,0.817,0.754,0.00172940401969654,"3","APLP2"
8.74465984293102e-08,0.558197368251006,0.306,0.192,0.00176878234642966,"3","COG8"
8.78648404928528e-08,0.418540567920908,0.601,0.471,0.00177724212864893,"3","TAF7"
8.82141078376061e-08,0.57225836215892,0.299,0.186,0.00178430675923126,"3","DDX19B"
8.82909341600986e-08,0.701688961840538,0.268,0.164,0.00178586072525631,"3","SECISBP2L"
8.87234946711994e-08,0.652517934074379,0.28,0.174,0.00179461012671435,"3","PROSER1"
8.92345894083793e-08,0.586509545028717,0.337,0.22,0.00180494803996329,"3","RABGAP1"
8.93907272545507e-08,0.675062459795185,0.295,0.187,0.0018081062401778,"3","CPEB4"
9.05714614447522e-08,0.380071957308068,0.682,0.559,0.001831988950643,"3","KAT2A"
9.16888587416204e-08,0.585049686330478,0.309,0.195,0.00185459054576676,"3","HLTF"
9.17978137377214e-08,0.471373582273963,0.482,0.351,0.00185679437847289,"3","TMEM214"
9.2640922577877e-08,0.593947393200208,0.287,0.177,0.00187384794098272,"3","DHX32"
9.26638161286706e-08,0.392756908040284,0.658,0.517,0.00187431100883462,"3","SSBP1"
9.41322197142332e-08,0.58405657979805,0.347,0.229,0.00190401240815979,"3","ZFP62"
9.4928697309746e-08,0.731212995112499,0.268,0.166,0.00192012276048423,"3","GCLC"
9.59826203701004e-08,0.387619711271262,0.506,0.356,0.00194144046222602,"3","FBXO7"
9.60250666454667e-08,0.399680967847282,0.646,0.523,0.00194229902303785,"3","GOLPH3"
9.70275479430216e-08,0.30980360895653,0.831,0.74,0.0019625762122435,"3","RARA"
9.7396094828996e-08,0.635539456784171,0.328,0.215,0.0019700308101061,"3","BCL2L13"
9.92692114712271e-08,0.620808085027137,0.295,0.184,0.00200791834042851,"3","ZNF770"
9.97837452965598e-08,0.431526237245944,0.504,0.364,0.00201832581611352,"3","ATG3"
1.0273699734894e-07,0.295162962417212,0.836,0.764,0.00207806124537701,"3","COASY"
1.04673585347541e-07,0.413040271957636,0.589,0.447,0.0021172326108247,"3","PABPN1"
1.05469668727e-07,0.567102921472898,0.352,0.234,0.00213333498934103,"3","GOLT1B"
1.05586781074231e-07,0.552659184709576,0.356,0.236,0.00213570382078847,"3","PATJ"
1.06000031830109e-07,0.667185249254351,0.264,0.16,0.00214406264382762,"3","EEF1AKMT2"
1.0677114425825e-07,0.381802281765081,0.613,0.468,0.00215965993491162,"3","PREX1"
1.07136031279938e-07,0.557253196070128,0.299,0.186,0.00216704050469931,"3","STX6"
1.07938317034638e-07,0.413237291323187,0.492,0.349,0.00218326833865962,"3","UBXN4"
1.08189720918062e-07,0.405721337564911,0.577,0.436,0.00218835348500964,"3","C5orf15"
1.10374519882612e-07,0.517204234904199,0.33,0.212,0.00223254541366559,"3","PRR34-AS1"
1.1053814005411e-07,0.58775555948594,0.373,0.254,0.00223585495887448,"3","CEP170B"
1.14027317536529e-07,0.429018709152003,0.451,0.312,0.00230643055181137,"3","AC010642.2"
1.1601727015984e-07,0.344072562898159,0.658,0.525,0.00234668132352307,"3","FAM120A"
1.16440347716336e-07,0.480349151648553,0.504,0.372,0.00235523891325834,"3","GPC1"
1.16457154308927e-07,0.487674821370558,0.432,0.301,0.00235557886020667,"3","RBFA"
1.16629143885998e-07,0.551416017858944,0.335,0.217,0.00235905769338207,"3","DPP8"
1.16848824350892e-07,0.351524554771929,0.727,0.595,0.00236350117014549,"3","EIF1AX"
1.18097588502988e-07,0.418173852522556,0.527,0.382,0.00238875992264995,"3","PIP4K2C"
1.18438799461804e-07,0.485168158486904,0.413,0.282,0.00239566159671391,"3","ACSF3"
1.19656792699868e-07,0.639436683387479,0.276,0.169,0.00242029794594022,"3","CIPC"
1.20231738383744e-07,0.444234811755056,0.558,0.423,0.002431927372288,"3","TCEA3"
1.20525884877609e-07,0.572544853854315,0.373,0.254,0.0024378770734194,"3","SLC35E2B"
1.21134883798987e-07,0.648484677209641,0.335,0.222,0.00245019529460211,"3","TASOR2"
1.21275551616176e-07,0.63805067594022,0.28,0.174,0.00245304058254039,"3","TRRAP"
1.22069325371495e-07,0.573979507110099,0.352,0.233,0.00246909624428924,"3","RNF123"
1.22223921783742e-07,0.391734077225154,0.608,0.469,0.00247222326591975,"3","EIF2B5"
1.2281949219615e-07,0.460480409143143,0.458,0.323,0.00248426986865153,"3","HMGXB3"
1.23385325169315e-07,0.483152679621516,0.397,0.267,0.00249571497219973,"3","ENOPH1"
1.24414967465193e-07,0.550983256109621,0.352,0.233,0.00251654154691847,"3","FNBP4"
1.24795310866218e-07,0.599542856093727,0.325,0.213,0.002524234752891,"3","AGFG1"
1.25700117692441e-07,0.532481302771946,0.304,0.19,0.002542536280565,"3","CCDC91"
1.26323373251781e-07,0.625067680237626,0.297,0.189,0.00255514287076378,"3","MAPKAPK5-AS1"
1.28618693894523e-07,0.604659907755762,0.306,0.196,0.00260157032140452,"3","PDHX"
1.29264401625744e-07,0.624764985189995,0.259,0.156,0.00261463105168392,"3","ABHD15"
1.30522081349404e-07,0.472284814687288,0.454,0.321,0.00264007013945439,"3","AARSD1"
1.31157680667366e-07,0.688879457282275,0.261,0.159,0.00265292640685881,"3","CCNT1"
1.32592801053921e-07,0.308619242896639,0.767,0.636,0.00268195458691766,"3","SF3B1"
1.34885950973802e-07,0.560216535887658,0.333,0.216,0.0027283381303471,"3","PGAP2"
1.35204206346919e-07,0.656527279056523,0.285,0.178,0.00273477548177912,"3","NIP7"
1.40233901619434e-07,0.65532527579205,0.266,0.163,0.00283651112805628,"3","VPS35L"
1.41128363818274e-07,0.483381786534668,0.411,0.283,0.00285460341495222,"3","ATPAF1"
1.41388423364383e-07,0.593301169206922,0.299,0.19,0.00285986363939138,"3","MTMR3"
1.43939528107576e-07,0.423815568584881,0.494,0.356,0.00291146483503195,"3","MAPK1"
1.44037835807491e-07,0.314768163356204,0.774,0.691,0.00291345330487812,"3","SEPTIN2"
1.45535234110682e-07,0.533237760251288,0.387,0.264,0.00294374118035677,"3","PURB"
1.47744410071274e-07,0.636572958878845,0.259,0.156,0.00298842618251166,"3","EEF2KMT"
1.48904975657357e-07,0.387605709023043,0.451,0.312,0.00301190094262136,"3","VPS26A"
1.49150371417844e-07,0.518280903025118,0.325,0.209,0.00301686456266872,"3","IDH3A"
1.51089500242836e-07,0.797108526919221,0.257,0.157,0.00305608732141185,"3","SYNC"
1.51864480826553e-07,0.450589559884855,0.444,0.31,0.00307176285367868,"3","CD2AP"
1.5233080266951e-07,0.418677498902566,0.432,0.294,0.00308119514559619,"3","TFRC"
1.53220107901848e-07,0.313451406096989,0.781,0.698,0.00309918312253068,"3","PEA15"
1.53874648125287e-07,0.351566165173584,0.565,0.414,0.00311242250763019,"3","TRIM8"
1.53928129922615e-07,0.429510953936711,0.409,0.278,0.00311350428394473,"3","TYK2"
1.54275668536499e-07,0.692589445854051,0.252,0.152,0.00312053394748776,"3","DMTF1"
1.58230270348193e-07,0.468907835016329,0.375,0.25,0.00320052367833289,"3","DUSP22"
1.58753255251085e-07,0.331265595223697,0.694,0.552,0.00321110209396371,"3","NDUFS4"
1.61134925481742e-07,0.270092336796368,0.86,0.821,0.0032592761377192,"3","ARF3"
1.66030257957997e-07,0.428855416481346,0.485,0.345,0.0033582940277164,"3","TTC37"
1.66196793059336e-07,0.540461362585151,0.378,0.256,0.00336166253321119,"3","TMEM97"
1.67408594238815e-07,0.582165831547017,0.314,0.202,0.00338617363566851,"3","BLZF1"
1.71226561344086e-07,0.599910530998887,0.349,0.234,0.00346339965630683,"3","IDH1"
1.7176987462833e-07,0.357379436776397,0.584,0.439,0.00347438925410722,"3","LSM5"
1.78517310803168e-07,0.586490015236566,0.268,0.163,0.00361086964561568,"3","TMEM104"
1.78609139898172e-07,0.569579320492575,0.295,0.185,0.00361272707272033,"3","CDS1"
1.7907685481965e-07,0.299746588324924,0.751,0.642,0.00362218754243706,"3","ADGRG1"
1.79813347617541e-07,0.436871721410328,0.544,0.405,0.00363708458226001,"3","VGLL4"
1.83645247224063e-07,0.470264162523567,0.449,0.319,0.00371459241560112,"3","NUP62"
1.84135224669606e-07,0.488482827575319,0.375,0.252,0.00372450318939212,"3","TAF2"
1.8505727404274e-07,0.305118211220503,0.708,0.564,0.0037431534820625,"3","SLC35B2"
1.91059941627325e-07,0.530651041365343,0.342,0.225,0.0038645694392959,"3","COX19"
1.92614533152548e-07,0.287217336285713,0.774,0.664,0.00389601416207659,"3","EIF3D"
1.94688755588051e-07,0.601803290478313,0.292,0.185,0.0039379694592795,"3","MED7"
1.97070000172893e-07,0.651648279340943,0.302,0.194,0.00398613489349711,"3","RAB15"
1.97250378741078e-07,0.555862909746677,0.342,0.226,0.00398978341079579,"3","USP3"
2.01300561557867e-07,0.407573876789365,0.442,0.307,0.00407170645863099,"3","DNAJA2"
2.04215956482052e-07,0.696729821898608,0.257,0.157,0.00413067615176247,"3","MRPL39"
2.0846801480142e-07,0.425100992932686,0.57,0.442,0.00421668253538832,"3","IFT43"
2.10350705114402e-07,0.610409692212925,0.299,0.19,0.00425476371234901,"3","PHF8"
2.10564833384663e-07,0.364647506253218,0.556,0.408,0.00425909488487158,"3","NUDT21"
2.11000917716125e-07,0.462526921502117,0.432,0.304,0.00426791556264406,"3","MLLT1"
2.11834097736866e-07,0.497999144135944,0.404,0.28,0.00428476829492359,"3","STRBP"
2.12140119743275e-07,0.461724880046295,0.511,0.377,0.00429095820204722,"3","ELAVL1"
2.1435082160613e-07,0.436299135008615,0.518,0.388,0.00433567406862719,"3","RAB4A"
2.17669478466863e-07,0.520104197078932,0.392,0.27,0.00440280054094924,"3","LUC7L2"
2.1972230109688e-07,0.617569483785791,0.295,0.187,0.0044443229842866,"3","SEMA4B"
2.24691912621588e-07,0.529232631998867,0.378,0.258,0.00454484331659686,"3","RSU1"
2.24794366068331e-07,0.644409991165747,0.264,0.162,0.00454691564246413,"3","CHFR"
2.24866637728539e-07,0.398562953369773,0.556,0.423,0.00454837748133516,"3","WNK1"
2.25379614447465e-07,0.465087963859525,0.442,0.314,0.00455875346142888,"3","ACTL6A"
2.25435271678926e-07,0.438174436031667,0.53,0.397,0.00455987924024963,"3","NELFCD"
2.25582807693703e-07,0.472040724501291,0.444,0.319,0.00456286345122054,"3","SNHG15"
2.27154487605838e-07,0.46988865243952,0.432,0.305,0.00459465382080328,"3","COPS2"
2.28064653226013e-07,0.385026241164018,0.534,0.4,0.00461306374080257,"3","ZNF444"
2.28727877502197e-07,0.437291307927146,0.492,0.361,0.00462647877823693,"3","MRPL10"
2.30121418085158e-07,0.657733041801921,0.278,0.175,0.0046546659236085,"3","ACYP1"
2.32730543651457e-07,0.554530627494879,0.29,0.181,0.00470744070643802,"3","TSC1"
2.3365554626271e-07,0.519987576025509,0.302,0.19,0.00472615073425583,"3","BAHD1"
2.34259748665572e-07,0.498996054257995,0.387,0.267,0.00473837193625853,"3","UBFD1"
2.37182249714583e-07,0.443690145904043,0.489,0.357,0.00479748536497688,"3","TRIM26"
2.39098460465111e-07,0.701817550016647,0.268,0.168,0.0048362445598278,"3","VAMP4"
2.44407318285693e-07,0.601834583910819,0.292,0.186,0.00494362682696472,"3","SPIRE1"
2.44434536651422e-07,0.569732698068518,0.335,0.222,0.00494417737284831,"3","MPPE1"
2.45140217360222e-07,0.668977798969543,0.276,0.174,0.00495845117654521,"3","GATM"
2.46022205287278e-07,0.594254273417104,0.349,0.236,0.00497629114634578,"3","NAT10"
2.49934705265484e-07,0.450192627675674,0.401,0.274,0.00505542928340495,"3","MOCS2"
2.51705176487329e-07,0.36785128461191,0.644,0.507,0.00509124060480921,"3","GOLGB1"
2.52053910663378e-07,0.482533098318934,0.342,0.224,0.00509829445098815,"3","GOLGA5"
2.53430648868438e-07,0.442772800777957,0.425,0.295,0.0051261417346619,"3","C5orf24"
2.54874603979493e-07,0.47815199856315,0.411,0.282,0.00515534861469321,"3","UBE2W"
2.57238586377192e-07,0.601964713027492,0.314,0.205,0.00520316488665146,"3","CSTF3"
2.57820055632185e-07,0.359152063879327,0.591,0.453,0.00521492626527221,"3","EPRS"
2.5915225125716e-07,0.506069030131588,0.337,0.222,0.00524187258617858,"3","DPCD"
2.66371355618442e-07,0.455641703713238,0.432,0.303,0.00538789341009422,"3","C1orf198"
2.66654913296421e-07,0.435250927119828,0.508,0.37,0.00539362893124671,"3","COP1"
2.66897648046169e-07,0.374298332773428,0.606,0.471,0.00539853872702986,"3","CSNK1E"
2.68713306414471e-07,0.430255300400468,0.556,0.424,0.00543526404884551,"3","SYMPK"
